ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,bayesaverage
264196,Dungeons & Dragons: Waterdeep - Dungeon of the Mad Mage,2019,1,5,60,14,480,8.0,2876,2.41,1638,"Cooperative Game, Grid Movement, Modular Board, Role Playing, Solo / Solitaire Game, Variable Player Powers",Unknown,5.96224
172881,Quartz,2015,3,5,60,14,750,6.9,2877,1.24,1403,"Push Your Luck, Set Collection, Take That",Unknown,5.90489
257058,Valparaíso,2018,2,5,90,12,665,6.9,2878,2.84,1264,"Action Queue, Kill Steal, Point to Point Movement, Simultaneous Action Selection",Strategy Games,5.91129
2652,Wise and Otherwise,1997,2,6,45,12,972,6.65,2879,1.51,1659,"Paper-and-Pencil, Simultaneous Action Selection, Voting",Party Games,5.83528
252854,Sabotage,2019,2,4,90,10,433,7.46,2880,2.94,1465,"Action Queue, Dice Rolling, Grid Movement, Hidden Movement, Secret Unit Deployment, Simultaneous Action Selection, Team-Based Game, Variable Player Powers",Unknown,5.89595
3141,The Bucket King,2002,2,6,45,10,1551,6.33,2881,1.23,1361,"Hand Management, Take That",Family Games,5.84767
181329,Team Play,2015,3,6,30,8,602,6.95,2882,1.31,888,"Set Collection, Team-Based Game",Unknown,5.89747
179719,Risk: Game of Thrones,2015,2,7,240,18,1318,6.74,2883,2.82,3446,"Area Majority / Influence, Area Movement, Dice Rolling, Player Elimination","Thematic Games, Wargames",5.91258
154443,Madame Ching,2014,2,4,45,8,1139,6.47,2884,2.16,1746,"Hand Management, Set Collection",Family Games,5.82839
215437,Codex: Card-Time Strategy - Core Set,2016,2,5,45,13,410,7.53,2885,3.45,828,"Deck Bag and Pool Building, Hand Management, Variable Player Powers",Unknown,5.84409
188076,Taluva Deluxe,2015,2,4,45,8,338,7.82,2886,2.38,648,"Modular Board, Tile Placement",Unknown,5.85222
200171,Legendary: Big Trouble in Little China,2016,2,5,60,14,604,7.08,2887,1.82,1820,"Card Drafting, Cooperative Game, Deck Bag and Pool Building",Unknown,5.86715
17804,Dungeons & Dragons Basic Game,2004,2,5,90,12,807,6.79,2888,3.04,1837,"Cooperative Game, Dice Rolling, Modular Board, Role Playing",Thematic Games,5.84705
11265,Wellington: The Peninsula War 1812-1814,2005,2,4,180,12,633,6.93,2889,3.22,1319,"Campaign / Battle Card Driven, Point to Point Movement",Wargames,5.81873
21380,Conquest of the Fallen Lands,2005,3,5,90,10,765,6.79,2890,2.36,919,"Enclosure, Modular Board",Strategy Games,5.80797
160964,Star Wars: Empire vs. Rebellion,2014,2,2,60,10,1691,6.32,2891,1.73,4146,"Deck Bag and Pool Building, Hand Management, Variable Player Powers","Family Games, Thematic Games",5.83676
188720,Escape Room in a Box: The Werewolf Experiment,2016,2,8,90,13,520,7.15,2892,2.29,1125,"Cooperative Game, Paper-and-Pencil",Unknown,5.84595
670,Starship Troopers,1976,1,2,120,12,1183,6.52,2893,3.11,3525,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation, Solo / Solitaire Game",Wargames,5.84991
256065,Carcassonne: Safari,2018,2,5,35,7,584,7.08,2894,1.85,1382,Tile Placement,Family Games,5.95578
19,Wacky Wacky West,1991,2,4,45,9,1735,6.29,2895,1.84,3150,"Tile Placement, Voting",Family Games,5.85234
177147,Survive: Space Attack!,2015,2,4,60,8,559,7.05,2896,2.14,1506,"Action Points, Dice Rolling, Map Reduction, Modular Board, Secret Unit Deployment",Unknown,5.83499
200924,Order of the Gilded Compass,2016,2,5,60,10,621,6.92,2897,2.23,1321,"Area Majority / Influence, Dice Rolling, Set Collection, Worker Placement with Dice Workers",Strategy Games,5.81167
20080,Aqua Romana,2005,2,4,60,8,1594,6.32,2898,2.17,2143,"Network and Route Building, Tile Placement",Family Games,5.83537
203828,"13 Minutes: The Cuban Missile Crisis, 1962",2017,2,2,13,10,1118,6.46,2899,2.02,2490,"Area Majority / Influence, Campaign / Battle Card Driven, Hand Management","Strategy Games, Wargames",5.82533
29687,Leaping Lemmings,2010,2,6,72,13,1180,6.44,2900,1.83,1465,"Dice Rolling, Hand Management, Hexagon Grid, Push Your Luck, Take That",Family Games,5.82352
22287,Buccaneer,2006,3,5,30,8,1688,6.28,2901,1.59,2115,"Auction/Bidding, Memory",Family Games,5.83193
10660,Micropul,2004,1,2,30,9,784,6.77,2902,1.91,1122,"Hand Management, Modular Board, Pattern Building, Tile Placement",Abstract Games,5.81466
253185,Chai,2020,1,5,60,8,636,7.08,2903,1.62,1340,"Card Drafting, Contracts, Drafting, Race, Set Collection",Family Games,6.00363
249590,Nevsky: Teutons and Rus in Collision 1240-1242,2019,1,2,360,14,294,8.29,2904,3.75,1181,"Dice Rolling, Events, Minimap Resolution, Movement Points, Point to Point Movement, Simulation",Wargames,6.20362
235922,King of the Dice,2017,2,5,30,8,753,6.78,2905,1.05,1490,"Dice Rolling, Push Your Luck, Set Collection",Family Games,6.10153
4204,Tunisia,1995,2,2,360,16,384,7.76,2906,4.07,1063,"Dice Rolling, Hexagon Grid, Simulation",Wargames,5.80816
236248,Small Islands,2018,1,4,30,8,663,6.93,2907,2.04,863,"Push Your Luck, Solo / Solitaire Game, Tile Placement",Family Games,5.91647
285894,Bravo!,2019,1,6,20,8,457,7.34,2908,1.85,1163,Dice Rolling,Unknown,6.20339
713,Nuclear War,1965,2,6,60,10,2811,6.21,2909,1.44,4014,"Action Queue, Hand Management, Take That",Thematic Games,5.85337
53168,Triumvirate,2009,2,2,30,12,757,6.72,2910,1.93,1012,"Card Drafting, Trick-taking",Strategy Games,5.80197
271530,Ankh'or,2019,2,4,30,8,597,7.03,2911,1.82,1192,"Card Drafting, Pattern Building, Set Collection, Tile Placement",Family Games,6.00467
200726,Rocky Road à la Mode,2017,2,4,30,10,729,6.77,2912,1.83,1533,"Card Drafting, Set Collection, Time Track",Unknown,5.82052
3986,Battle for Germany,1975,2,4,180,12,533,7.14,2913,2.11,1169,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Zone of Control",Wargames,5.8487
296345,Sherlock Holmes Consulting Detective: The Baker Street Irregulars,2020,1,8,90,14,261,8.54,2914,2.25,1282,"Cooperative Game, Storytelling",Unknown,6.59393
12632,Goldbräu,2004,3,4,60,10,1267,6.41,2915,2.52,1778,"Area Majority / Influence, Simultaneous Action Selection, Stock Holding",Strategy Games,5.85662
29308,Beowulf: The Movie Board Game,2007,2,4,60,10,1543,6.38,2916,2.13,2672,"Hand Management, Tile Placement","Abstract Games, Strategy Games",5.83104
173441,Bring Your Own Book,2015,3,8,20,12,668,6.87,2917,1.13,1684,"Hand Management, Player Judge, Simultaneous Action Selection",Party Games,5.83035
3553,Close Action: The Age of Fighting Sail Vol. 1,1997,2,30,240,12,365,7.83,2918,3.48,899,"Action Queue, Dice Rolling, Grid Movement, Hexagon Grid, Simulation, Simultaneous Action Selection",Wargames,5.80232
29410,Municipium,2008,2,4,60,10,800,6.68,2919,2.43,1271,"Area Majority / Influence, Point to Point Movement, Set Collection",Strategy Games,5.86479
40214,Bombay,2009,2,5,60,10,1667,6.3,2920,2.05,2101,"Action Points, Pick-up and Deliver, Point to Point Movement, Set Collection","Family Games, Strategy Games",5.79975
136594,Dragon's Hoard,2014,2,4,45,8,1204,6.48,2921,1.43,2317,"Card Drafting, Hand Management, Set Collection",Family Games,5.83191
173294,DC Comics Dice Masters: War of Light,2015,2,2,60,14,474,7.3,2922,2.27,1295,"Deck Bag and Pool Building, Dice Rolling",Unknown,5.80429
257668,1906 San Francisco,2018,2,4,60,12,444,7.3,2923,2.29,820,Area Majority / Influence,Strategy Games,5.85364
2290,Good & Bad Ghosts,1980,2,2,15,6,1419,6.36,2924,1.31,2011,"Grid Movement, Secret Unit Deployment","Abstract Games, Family Games",5.85001
180231,OctoDice,2015,1,4,30,10,1069,6.5,2925,1.89,1786,"Dice Rolling, Paper-and-Pencil, Set Collection",Family Games,5.81028
84889,Cave Evil,2011,2,4,180,16,357,7.94,2926,3.44,656,"Area Movement, Hand Management, Modular Board",Thematic Games,5.95481
155122,"1066, Tears to Many Mothers",2018,1,2,60,12,566,7.15,2927,2.24,1452,"Hand Management, Solo / Solitaire Game",Wargames,5.88956
41003,Keltis: Der Weg der Steine Mitbringspiel,2009,2,4,15,7,1155,6.45,2928,1.26,1804,"Push Your Luck, Set Collection",Family Games,5.87076
31056,Micro Mutants: Evolution,2007,2,4,30,10,920,6.61,2929,1.43,1458,"Dice Rolling, Player Elimination, Variable Player Powers",Family Games,5.80156
260710,Amul,2019,3,8,45,10,590,6.99,2930,2.14,959,"Card Drafting, Contracts, Drafting, End Game Bonuses, Hand Management, Set Collection, Turn Order: Progressive, Turn Order: Stat-Based",Unknown,5.92689
178591,Lunarchitects,2016,1,5,60,13,451,7.29,2931,2.64,705,"Grid Movement, Rondel, Set Collection, Tile Placement, Time Track, Variable Phase Order",Strategy Games,5.81377
201186,Summit: The Board Game,2017,1,6,180,14,631,7.18,2932,2.3,1294,"Area Majority / Influence, Cooperative Game, Dice Rolling, Grid Movement, Network and Route Building, Player Elimination, Point to Point Movement, Push Your Luck, Take That, Tile Placement, Variable Phase Order, Variable Player Powers",Unknown,5.98787
116858,Noah,2012,2,5,30,7,1099,6.51,2933,1.34,1719,Hand Management,Family Games,5.80145
152757,Doodle Quest,2014,1,4,15,6,758,6.72,2934,1.09,1328,Line Drawing,"Children's Games, Family Games",5.82569
245928,Pax Emancipation,2018,1,3,120,14,352,7.65,2935,4.47,1375,"Action Points, Card Drafting, Cooperative Game, Deck Bag and Pool Building, Dice Rolling, End Game Bonuses, Semi-Cooperative Game, Solo / Solitaire Game, Variable Player Powers, Worker Placement","Strategy Games, Thematic Games",5.94585
192312,Mr. Cabbagehead's Garden,2016,1,2,20,10,488,7.21,2936,1.71,1172,"Card Drafting, Pattern Recognition, Push Your Luck, Set Collection, Solo / Solitaire Game",Strategy Games,6.0109
13293,Vs System,2004,2,2,15,10,811,6.77,2937,2.6,1269,Hand Management,Customizable Games,5.81704
164702,Glorantha: The Gods War,2019,3,4,120,14,333,8.11,2938,3.43,606,"Action Points, Area Movement, Catch the Leader, Dice Rolling, Variable Player Powers","Thematic Games, Wargames",5.86632
257067,Magnastorm,2018,2,4,100,12,698,6.84,2939,3.11,1464,"Area Movement, Worker Placement",Strategy Games,5.88405
296626,Sonora,2020,1,4,45,10,486,7.24,2940,2.3,1218,"Action Points, Area Majority / Influence, Chaining, Enclosure, Flicking, Network and Route Building, Paper-and-Pencil, Set Collection",Unknown,6.06541
214988,Railways of Nippon,2018,2,4,120,12,338,7.72,2941,2.6,967,"Auction/Bidding, Network and Route Building, Pick-up and Deliver",Unknown,5.90296
295577,Dungeon Mayhem: Monster Madness,2020,2,6,10,8,371,7.76,2942,1.14,1331,"Hand Management, Player Elimination, Variable Player Powers",Unknown,6.27277
258451,Deckscape: The Mystery of Eldorado,2018,1,6,90,12,925,6.59,2943,1.86,1847,"Cooperative Game, Memory",Unknown,5.87576
242667,Dark Souls: The Card Game,2018,1,4,60,12,766,6.98,2944,2.56,1902,"Cooperative Game, Deck Bag and Pool Building, Hand Management, Solo / Solitaire Game",Unknown,5.87068
2604,Compatibility,1996,3,6,30,12,1123,6.52,2945,1.12,1624,"Simultaneous Action Selection, Team-Based Game",Party Games,5.86595
3128,Clippers,2002,2,5,90,10,928,6.59,2946,2.62,1180,Network and Route Building,Strategy Games,5.80754
229427,"Warhammer 40,000 (Eighth Edition)",2017,2,12,180,12,370,7.7,2947,3.41,781,"Action Points, Dice Rolling, Point to Point Movement, Variable Player Powers",Wargames,5.79548
208766,13 Clues,2016,2,6,30,8,714,6.78,2948,1.93,1309,"Action Points, Hand Management, Memory",Family Games,5.90907
183572,Dungeons & Dragons Dice Masters: Faerûn Under Siege,2016,2,2,60,14,387,7.59,2949,2.4,1021,"Deck Bag and Pool Building, Dice Rolling, Variable Player Powers",Unknown,5.79507
38749,Catan Geographies: Germany,2008,3,4,60,10,659,6.88,2950,2.38,1256,"Dice Rolling, Hand Management, Memory, Network and Route Building, Trading","Family Games, Strategy Games",5.8067
129294,Campaign Trail,2019,1,6,115,12,360,7.82,2951,2.8,625,"Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Hand Management, Team-Based Game, Variable Player Powers",Strategy Games,6.02758
165967,Great War Commander,2018,2,3,120,12,300,8.39,2952,3.12,832,"Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Hexagon Grid, Simulation, Variable Phase Order",Wargames,5.91168
312804,Pendulum,2020,1,5,90,12,807,6.73,2953,2.86,2394,"Action Timer, Simultaneous Action Selection, Variable Player Powers, Worker Placement, Worker Placement, Different Worker Types",Strategy Games,5.90182
32341,Cockroach Salad,2007,2,6,20,6,2610,6.16,2954,1.15,4655,Pattern Recognition,Party Games,5.86012
38657,Cities,2008,1,4,30,8,1172,6.41,2955,1.66,1529,"Pattern Building, Tile Placement",Family Games,5.83291
545,Kaleidos,1994,2,12,60,10,799,6.71,2956,1.25,1229,Pattern Recognition,Party Games,5.83834
58601,Advanced Squad Leader: Starter Kit Expansion Pack #1,2011,2,2,480,14,292,8.28,2957,3.63,1189,"Dice Rolling, Hexagon Grid",Wargames,5.83365
179933,Agility,2016,2,2,45,10,542,7.08,2958,2.1,1072,"Card Drafting, Hand Management, Rondel","Family Games, Strategy Games",5.81601
293678,Stellar,2020,2,2,30,8,389,7.6,2959,2.08,1046,Hand Management,Strategy Games,6.25058
234828,Xi'an,2017,2,4,60,14,455,7.28,2960,2.73,898,"Area Majority / Influence, Hand Management, Set Collection, Simultaneous Action Selection, Worker Placement",Strategy Games,5.92465
75789,Mai-Star,2010,3,6,30,14,1041,6.53,2961,1.9,1680,"Hand Management, Variable Player Powers","Family Games, Strategy Games",5.81115
2228,War of the Ring,1977,2,3,180,12,946,6.66,2962,3.47,2192,"Area Majority / Influence, Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Ratio / Combat Results Table, Simulation, Variable Player Powers",Wargames,5.83216
146735,Munchkin Adventure Time,2014,3,6,120,10,1562,6.48,2963,1.89,4596,"Dice Rolling, Hand Management, Take That, Variable Player Powers",Unknown,5.81462
192120,Meeple War,2016,2,4,60,10,856,6.64,2964,2.74,1886,"Area Majority / Influence, Area Movement, Modular Board, Worker Placement","Strategy Games, Wargames",5.81827
193840,The Dragon & Flagon,2016,2,8,60,10,1169,6.45,2965,2.39,2025,"Action Queue, Grid Movement, Simultaneous Action Selection, Time Track, Variable Player Powers, Variable Set-up",Unknown,5.83116
186701,Burger Up,2016,2,4,30,9,731,6.87,2966,1.67,1332,"Hand Management, Pattern Building, Tile Placement",Unknown,5.82968
30804,Song of Blades and Heroes: Revised Edition,2007,2,6,45,12,371,7.77,2967,2.23,744,"Action Points, Dice Rolling, Push Your Luck, Variable Phase Order, Variable Player Powers",Wargames,5.79577
275870,TEAM3 GREEN,2019,3,6,30,14,525,7.11,2968,1.17,1019,Team-Based Game,Party Games,5.95623
171835,Posthuman,2015,1,4,120,13,1201,6.51,2969,3.17,2925,"Dice Rolling, Modular Board, Role Playing, Team-Based Game, Variable Player Powers",Thematic Games,5.81252
204493,Sakura Arms,2016,2,2,30,14,429,7.61,2970,2.87,929,"Action Points, Campaign / Battle Card Driven, Deck Construction, Hand Management, Relative Movement, Take That, Variable Player Powers",Unknown,5.94416
154634,Yardmaster,2014,2,5,20,8,1432,6.35,2971,1.23,2593,"Card Drafting, Hand Management, Set Collection",Family Games,5.8114
178044,Small Star Empires,2016,2,4,30,13,547,7.24,2972,2.0,1132,"Area Majority / Influence, Enclosure, Grid Movement, Modular Board",Strategy Games,5.85206
7104,Ace of Aces: Powerhouse Series,1981,2,2,20,12,471,7.27,2973,1.8,827,"Simulation, Simultaneous Action Selection",Wargames,5.81057
27739,Hearts and Minds: Vietnam 1965-1975,2010,2,2,180,12,381,7.5,2974,2.82,794,"Area Movement, Campaign / Battle Card Driven, Dice Rolling, Simulation",Wargames,5.7995
245357,Starship Samurai,2018,2,4,75,14,579,7.07,2975,2.5,1241,"Action Points, Area Majority / Influence, Area Movement, Hand Management, Set Collection, Take That, Variable Player Powers",Unknown,5.9102
174744,Mogul,2015,3,5,45,13,665,6.81,2976,2.05,895,"Auction/Bidding, Network and Route Building, Push Your Luck, Stock Holding",Unknown,5.89317
86955,Munchkin Zombies,2011,3,6,90,10,3143,6.22,2977,1.94,8890,"Dice Rolling, Hand Management, Variable Player Powers",Thematic Games,5.84012
231991,Firefly Adventures: Brigands and Browncoats,2018,1,5,120,14,605,7.09,2978,2.75,2229,"Cooperative Game, Role Playing, Time Track, Variable Player Powers",Thematic Games,5.86584
102898,Sewer Pirats,2012,2,5,60,10,876,6.62,2979,2.15,1667,"Card Drafting, Set Collection, Variable Player Powers",Family Games,5.81324
1710,The Siege of Jerusalem (Third Edition),1989,1,2,300,12,552,7.09,2980,3.88,1537,"Dice Rolling, Hexagon Grid, Solo / Solitaire Game",Wargames,5.82604
1419,Pylos,1993,2,2,10,8,1645,6.32,2981,1.96,2519,"Hand Management, Pattern Building",Abstract Games,5.86301
2689,British Rails,1984,2,6,180,12,660,6.92,2982,2.57,1175,"Crayon Rail System, Network and Route Building, Pick-up and Deliver",Strategy Games,5.82035
1666,Battle Hymn,1986,1,1,240,12,412,7.53,2983,3.27,1209,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Paper-and-Pencil, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Solo / Solitaire Game",Wargames,5.82664
3154,Nautilus,2002,2,4,120,12,1384,6.38,2984,2.66,2585,"Set Collection, Tile Placement",Strategy Games,5.81091
182120,Histrio,2016,2,5,40,10,953,6.58,2985,2.06,2164,"Action Queue, Hand Management, Simultaneous Action Selection",Unknown,5.86006
148271,Metallum,2013,2,2,60,10,499,7.14,2986,2.73,909,"Action Queue, Area Majority / Influence, Card Drafting, Modular Board, Simultaneous Action Selection",Strategy Games,5.78856
6719,Liberty: The American Revolution 1775-83,2003,2,2,180,12,486,7.2,2987,2.65,867,"Action Points, Dice Rolling, Hexagon Grid, Secret Unit Deployment, Simulation",Wargames,5.79329
46158,Time's Up! Academy,2009,4,12,30,12,459,7.23,2988,1.07,966,"Acting, Communication Limits, Memory, Team-Based Game",Party Games,5.88709
179820,Tail Feathers,2015,2,4,90,9,619,7.07,2989,3.04,3282,"Action Queue, Dice Rolling","Strategy Games, Thematic Games",5.80996
224133,The Cousins' War,2017,2,2,30,12,485,7.23,2991,2.07,908,"Area Majority / Influence, Campaign / Battle Card Driven, Dice Rolling",Wargames,5.8368
908,Tally Ho!,1973,2,2,30,8,2717,6.14,2992,1.49,3997,Grid Movement,Family Games,5.86496
322289,Darwin's Journey,2021,1,4,120,14,325,7.95,2993,3.74,277,"Contracts, Point to Point Movement, Set Collection, Turn Order: Stat-Based, Variable Set-up, Worker Placement, Different Worker Types",Strategy Games,7.6199
187353,Marvel Dice Masters: Civil War,2016,2,2,60,14,434,7.33,2994,2.67,1327,"Deck Bag and Pool Building, Dice Rolling, Variable Player Powers",Unknown,5.80632
108018,Riichi Mahjong,1920,4,4,120,8,306,8.36,2995,3.33,334,"Betting and Bluffing, Hand Management, Set Collection","Abstract Games, Family Games",6.10654
255683,Roll for Adventure,2018,2,4,30,10,697,6.84,2996,2.1,1408,"Cooperative Game, Dice Rolling",Unknown,5.91323
194230,Attack on Titan: Deck-Building Game,2016,1,5,90,15,636,6.99,2997,2.22,1416,"Cooperative Game, Deck Bag and Pool Building",Unknown,5.85522
292032,Funkoverse Strategy Game: Harry Potter 100,2019,2,4,60,10,629,6.96,2998,2.25,2985,"Action Points, Dice Rolling, Grid Movement, Variable Player Powers",Unknown,5.84056
141,Andromeda,1999,3,5,60,10,1285,6.38,2999,2.23,1839,"Area Majority / Influence, Set Collection, Trading","Family Games, Strategy Games",5.81781
229370,Rescue Polar Bears: Data & Temperature,2017,1,4,60,8,458,7.24,3000,2.33,983,"Action Points, Cooperative Game, Modular Board",Unknown,5.88108
